pos_x,pos_y,speed,yaw,lap_dist,spline_pos
-879.9194,-5.1348,59.727,-0.019241,4961.48,0.977262
-877.5245,-5.1818,60.0291,-0.017382,4963.82,0.977722
-875.1173,-5.2244,60.373,-0.014178,4966.35,0.97822
-872.6965,-5.2642,60.6908,-0.013187,4968.71,0.978686
-870.2633,-5.3027,60.9786,-0.013868,4971.08,0.979152
-867.8177,-5.3406,61.3306,-0.014257,4973.65,0.979659
-865.3589,-5.3765,61.6276,-0.013018,4976.05,0.980132
-862.8878,-5.4087,61.9322,-0.009794,4978.46,0.980606
-860.4041,-5.4338,62.2666,-0.004224,4981.07,0.98112
-857.9077,-5.4489,62.5617,0.001587,4983.5,0.9816
-855.3994,-5.4523,62.848,0.007487,4985.95,0.982081
-852.8795,-5.4439,63.1516,0.012665,4988.59,0.982603
-850.3514,-5.4255,63.2432,0.015249,4991.06,0.983088
-847.8241,-5.4025,63.1686,0.013684,4993.52,0.983573
-845.2922,-5.3831,63.4352,0.006166,4996.18,0.984097
-842.7499,-5.3695,63.6931,5.4e-05,4998.66,0.984586
-840.1968,-5.3615,63.9581,-0.001947,5001.15,0.985076
-837.6332,-5.3568,64.2409,-0.001,5003.84,0.985606
-835.0582,-5.3555,64.5152,-0.000423,5006.35,0.986101
-832.4728,-5.3558,64.7498,0.000122,5008.87,0.986597
-829.8773,-5.3567,65.0259,3.6e-05,5011.6,0.987135
-827.2714,-5.3568,65.281,0.000591,5014.14,0.987635
-824.6548,-5.3553,65.5408,0.002183,5016.69,0.988137
-822.0283,-5.3514,65.8,0.004177,5019.45,0.988681
-819.3912,-5.3446,66.0549,0.005492,5022.02,0.989187
-816.7442,-5.3348,66.2853,0.006688,5024.61,0.989696
-814.0876,-5.3222,66.5551,0.007534,5027.39,0.990245
-811.4205,-5.3071,66.8052,0.008011,5029.99,0.990757
-808.7435,-5.2878,67.0367,0.010184,5032.6,0.991271
-806.057,-5.2642,67.3001,0.012482,5035.43,0.991827
-803.3605,-5.2366,67.5373,0.013458,5038.06,0.992345
-800.6544,-5.208,67.7756,0.011937,5040.69,0.992865
-797.9385,-5.1823,68.0296,0.007814,5043.55,0.993427
-795.2128,-5.1599,68.2622,0.006001,5046.21,0.993951
-792.478,-5.1352,68.484,0.009764,5048.87,0.994476
-789.734,-5.108,68.7376,0.013353,5051.75,0.995043
-786.9799,-5.0782,68.977,0.01286,5054.44,0.995573
-784.2167,-5.0539,69.1823,0.006113,5057.14,0.996103
-781.4444,-5.035,69.4356,0.002114,5060.05,0.996677
-778.6636,-5.0197,69.5292,0.002794,5062.76,0.997211
-775.882,-5.0075,69.4673,0.003527,5065.47,0.997745
-773.1016,-4.9963,69.6022,0.004563,5068.39,0.99832
-770.314,-4.9831,69.7826,0.006618,5071.11,0.998856
-767.5188,-4.9667,69.9788,0.008188,5073.84,0.999393
-764.7155,-4.9527,70.1893,0.004709,5076.76,0.999969
