pos_x,pos_y,speed,target_speed,yaw,lap_dist,spline_pos
362.7841,12.0492,86.5654,17.1511,-0.552327,661.99,0.144166
364.2575,11.1403,86.5761,17.0558,-0.552697,663.56,0.144506
365.7309,10.2306,86.5978,16.9403,-0.553165,665.38,0.144903
367.2042,9.3198,86.6232,16.83,-0.553663,667.2,0.145299
368.6773,8.408,86.6421,16.7348,-0.554245,668.75,0.145638
370.1501,7.4951,86.6573,16.6224,-0.554856,670.57,0.146035
371.6226,6.5811,86.676,16.5125,-0.555555,672.39,0.14643
373.0948,5.6656,86.6988,16.421,-0.556313,673.95,0.14677
374.5666,4.7487,86.7244,16.3122,-0.557139,675.77,0.147166
376.038,3.8304,86.7408,16.206,-0.557983,677.6,0.147564
377.5089,2.9106,86.7514,16.1101,-0.558845,679.16,0.147905
378.9792,1.9893,86.7726,16.0001,-0.559765,680.98,0.148301
380.4489,1.0663,86.8009,15.8953,-0.560723,682.8,0.148698
381.9183,0.1417,86.82,15.8044,-0.561646,684.37,0.149038
383.3872,-0.7844,86.8342,15.6988,-0.562536,686.19,0.149436
384.8553,-1.7118,86.7894,15.5954,-0.56341,688.02,0.149834
386.3208,-2.6394,86.6922,15.5697,-0.564276,689.58,0.150174
387.785,-3.568,86.7104,15.572,-0.565225,691.4,0.15057
389.2487,-4.4983,86.7324,15.5797,-0.566154,693.22,0.150967
390.7118,-5.43,86.7458,15.5903,-0.567046,694.79,0.151307
392.1744,-6.3633,86.7623,15.6021,-0.567953,696.6,0.151703
393.6364,-7.298,86.7851,15.6094,-0.568807,698.43,0.152101
395.0982,-8.2341,86.8082,15.6126,-0.569635,699.99,0.152441
396.5595,-9.1717,86.8292,15.6149,-0.57045,701.82,0.152839
398.0204,-10.1106,86.8416,15.627,-0.571195,703.64,0.153235
399.4798,-11.0499,86.7117,15.6458,-0.571905,705.2,0.153576
400.937,-11.9893,86.6991,15.7055,-0.572607,707.03,0.153973
402.3938,-12.9299,86.7223,15.7756,-0.573298,708.84,0.154369
403.8504,-13.8717,86.7415,15.8406,-0.573962,710.41,0.15471
405.3068,-14.8145,86.7635,15.9161,-0.574557,712.23,0.155105
406.763,-15.7583,86.7796,15.993,-0.57503,714.05,0.155503
408.2191,-16.7029,86.7591,16.0568,-0.575465,715.61,0.155843
409.6731,-17.6468,86.6377,16.1287,-0.575805,717.44,0.15624
411.126,-18.5908,86.6565,16.2007,-0.576166,719.25,0.156635
412.5792,-19.5356,86.6825,16.2567,-0.576499,720.82,0.156976
414.0325,-20.481,86.7042,16.3064,-0.576748,722.63,0.157371
415.4859,-21.4269,86.7131,16.3225,-0.576938,724.46,0.157769
416.9392,-22.3729,86.6915,16.3205,-0.577005,726.02,0.158108
418.3909,-23.3178,86.5781,16.2847,-0.577053,727.83,0.158504
419.8421,-24.2625,86.6,16.1893,-0.577046,729.65,0.1589
421.2938,-25.2073,86.6172,16.0939,-0.576975,731.22,0.159241
422.7457,-26.1521,86.6246,15.9865,-0.576845,733.03,0.159636
424.1981,-27.0967,86.6455,15.8785,-0.57668,734.85,0.160032
425.651,-28.0413,86.6729,15.7884,-0.57646,736.41,0.160372
427.1047,-28.9859,86.7001,15.683,-0.576194,738.23,0.160768
428.5591,-29.9301,86.7196,15.5752,-0.575849,740.05,0.161165
430.0165,-30.8755,86.7353,15.4828,-0.575442,741.62,0.161506
431.4724,-31.8188,86.7536,15.3767,-0.574925,743.44,0.161902
432.929,-32.7616,86.7684,15.2745,-0.574416,745.26,0.162299
434.3862,-33.7035,86.7235,15.1822,-0.573811,746.82,0.162638
435.8422,-34.6432,86.6282,15.079,-0.573166,748.64,0.163035
437.2986,-35.5816,86.6493,15.0037,-0.57239,750.45,0.16343
438.7563,-36.5192,86.6734,15.0,-0.571564,752.02,0.16377
440.2151,-37.4557,86.692,15.0,-0.570701,753.84,0.164168
441.6749,-38.3911,86.7042,15.0,-0.569865,755.66,0.164564
443.1325,-39.3232,86.2028,15.0,-0.568948,757.21,0.164903
444.5775,-40.2455,85.2818,15.0,-0.568069,759.02,0.165295
446.0083,-41.1571,84.3477,15.0,-0.567281,760.79,0.165682
447.4247,-42.0582,83.5473,15.0,-0.5666,762.3,0.166011
448.8271,-42.949,82.6547,15.0,-0.565881,764.04,0.16639
450.2154,-43.8297,81.7294,15.0,-0.56533,765.78,0.166767
451.5894,-44.7002,80.9624,15.0,-0.564744,767.23,0.167085
452.9495,-45.5611,80.0466,15.0,-0.564293,768.92,0.167452
454.2952,-46.4123,79.1672,15.0,-0.563969,770.59,0.167816
455.6267,-47.254,78.3624,15.0,-0.563733,772.01,0.168124
456.9429,-48.0857,77.4197,15.0,-0.563542,773.64,0.16848
458.2443,-48.9077,76.4822,15.0,-0.563393,775.26,0.168832
459.5307,-49.7203,75.6988,15.0,-0.563389,776.63,0.169131
460.8025,-50.524,74.8175,15.0,-0.563581,778.21,0.169474
462.06,-51.3194,73.9566,15.0,-0.563954,779.77,0.169814
463.3035,-52.1069,73.2456,15.0,-0.564525,781.09,0.170102
464.5327,-52.8866,72.3816,15.0,-0.565326,782.62,0.170435
465.7471,-53.6587,71.4893,15.0,-0.566307,784.13,0.170764
466.9454,-54.4229,70.6609,15.0,-0.567676,785.4,0.171042
468.1274,-55.1795,69.7474,15.0,-0.569412,786.88,0.171363
469.2936,-55.9296,68.8979,15.0,-0.571552,788.34,0.17168
470.4449,-56.6735,68.187,15.0,-0.573677,789.57,0.171948
471.5815,-57.4116,67.4006,15.0,-0.575964,790.99,0.172258
472.7044,-58.1445,66.6614,15.0,-0.578238,792.4,0.172564
473.8134,-58.8724,65.9992,15.0,-0.580844,793.59,0.172824
474.9072,-59.5951,65.1382,15.0,-0.583899,794.97,0.173125
475.9839,-60.3126,64.2335,15.0,-0.587752,796.33,0.173421
477.0435,-61.0256,63.5018,15.0,-0.592333,797.48,0.17367
478.0864,-61.7351,62.7005,15.0,-0.597356,798.8,0.173959
479.1139,-62.4416,61.9721,15.0,-0.602393,800.11,0.174244
480.1269,-63.1457,61.4164,15.0,-0.60741,801.22,0.174486
481.1266,-63.8484,60.8081,15.0,-0.612614,802.51,0.174766
482.113,-64.5493,60.1753,15.0,-0.617839,803.78,0.175044
483.0849,-65.2489,59.5915,15.0,-0.623862,804.86,0.175279
484.0414,-65.9468,58.8593,15.0,-0.630412,806.11,0.175551
484.9818,-66.6423,58.0911,15.0,-0.636765,807.34,0.175819
485.906,-67.3356,57.4597,15.0,-0.64358,808.39,0.176046
486.8152,-68.0268,56.8196,15.0,-0.650064,809.59,0.176309
487.7109,-68.7166,56.2195,15.0,-0.656258,810.78,0.176568
488.5931,-69.4054,55.7235,15.0,-0.6629,811.8,0.176789
489.4622,-70.0932,55.1528,15.0,-0.669441,812.97,0.177045
490.3169,-70.7805,54.5095,15.0,-0.67727,814.13,0.177297
491.1559,-71.4677,53.9751,15.0,-0.686263,815.12,0.177512
491.9796,-72.1554,53.3663,15.0,-0.695689,816.24,0.177758
492.7875,-72.8436,52.7615,15.0,-0.705537,817.37,0.178004
493.5806,-73.532,52.2853,15.0,-0.714828,818.32,0.17821
494.3602,-74.2201,51.7518,15.0,-0.723197,819.42,0.17845
495.1265,-74.9082,51.2509,15.0,-0.731659,820.5,0.178686
495.8801,-75.597,50.8712,15.0,-0.740502,821.43,0.178888
496.6204,-76.2868,50.3463,15.0,-0.750078,822.5,0.17912
497.3456,-76.9772,49.8011,15.0,-0.76085,823.56,0.179351
498.0558,-77.6696,49.3916,15.0,-0.772687,824.45,0.179545
498.751,-78.3631,48.8751,15.0,-0.784129,825.49,0.179771
499.4311,-79.0578,48.3381,15.0,-0.796048,826.51,0.179993
500.0957,-79.7534,47.8964,15.0,-0.808182,827.38,0.180182
500.7455,-80.4504,47.4619,15.0,-0.820399,828.38,0.180402
501.3817,-81.1497,47.0921,15.0,-0.832669,829.38,0.180618
502.0048,-81.8525,46.8705,15.0,-0.845438,830.23,0.180803
502.6158,-82.5605,46.7094,15.0,-0.858801,831.21,0.181017
503.217,-83.2748,46.7209,15.0,-0.871165,832.19,0.181231
503.8105,-83.9971,46.7998,15.0,-0.882944,833.03,0.181414
504.4122,-84.7467,46.8867,15.0,-0.894419,834.02,0.181629
505.0038,-85.5009,47.0657,15.0,-0.905602,835.01,0.181844
505.5774,-86.2484,47.2026,15.0,-0.916324,836.0,0.18206
506.1436,-87.0049,47.3038,15.0,-0.928284,836.85,0.182246
506.7,-87.7702,47.227,15.0,-0.942109,837.84,0.182462
507.2479,-88.5479,46.8238,15.0,-0.957041,838.83,0.182677
507.7785,-89.3239,46.4104,15.0,-0.971053,839.67,0.182858
508.3027,-90.115,45.9186,15.0,-0.985661,840.63,0.183069
508.796,-90.8836,45.4367,15.0,-1.000246,841.59,0.183278
509.274,-91.6505,44.934,15.0,-1.013385,842.53,0.183483
509.7371,-92.4165,44.5894,15.0,-1.027017,843.34,0.183658
510.1844,-93.1809,44.0312,15.0,-1.041273,844.27,0.183861
510.6155,-93.9428,43.5116,15.0,-1.05597,845.18,0.18406
511.0374,-94.7176,43.1264,15.0,-1.072145,845.96,0.184229
511.435,-95.4784,42.7759,15.0,-1.08925,846.86,0.184425
511.8276,-96.2609,42.5945,15.0,-1.105796,847.75,0.184619
512.2064,-97.0436,42.6425,15.0,-1.120032,848.64,0.184813
512.568,-97.8171,42.755,15.0,-1.133476,849.4,0.184979
512.9207,-98.5977,42.9044,15.0,-1.146477,850.3,0.185175
513.2742,-99.4062,43.0554,15.0,-1.158605,851.2,0.18537
513.6083,-100.1995,42.9541,15.0,-1.172102,852.09,0.185564
513.9285,-100.994,42.681,15.0,-1.187683,852.87,0.185733
514.2333,-101.7873,42.3168,15.0,-1.20403,853.75,0.185926
514.522,-102.5792,41.9683,15.0,-1.221202,854.63,0.186118
514.8007,-103.3861,41.7648,15.0,-1.238203,855.38,0.18628
515.0638,-104.1869,41.6713,15.0,-1.253311,856.25,0.186471
515.3141,-104.9831,41.8031,15.0,-1.266278,857.12,0.186661
515.5596,-105.7975,41.928,15.0,-1.278053,858.0,0.186851
515.7961,-106.6137,42.0168,15.0,-1.288669,858.76,0.187016
516.0201,-107.4226,41.9169,15.0,-1.300643,859.63,0.187206
516.2327,-108.2342,42.018,15.0,-1.314615,860.5,0.187397
516.4364,-109.058,42.173,15.0,-1.328432,861.26,0.18756
516.6276,-109.8815,42.3092,15.0,-1.342701,862.14,0.187753
516.8058,-110.7108,42.0666,15.0,-1.359035,863.02,0.187945
516.9692,-111.5334,41.7958,15.0,-1.374726,863.77,0.188108
517.1191,-112.3523,41.4779,15.0,-1.38981,864.64,0.188297
517.2556,-113.1679,41.2333,15.0,-1.405005,865.51,0.188486
517.382,-113.9947,41.1343,15.0,-1.419018,866.24,0.188646
517.4966,-114.8139,41.1356,15.0,-1.431843,867.1,0.188833
517.5999,-115.631,41.2319,15.0,-1.445003,867.96,0.18902
517.6935,-116.466,41.2748,15.0,-1.459204,868.81,0.189206
517.7741,-117.2878,41.3002,15.0,-1.473008,869.56,0.189368
517.8434,-118.1114,41.3555,15.0,-1.486804,870.42,0.189556
517.9012,-118.9367,41.3835,15.0,-1.500873,871.28,0.189744
517.948,-119.7635,41.4148,15.0,-1.514313,872.02,0.189905
517.9841,-120.591,41.4162,15.0,-1.52723,872.89,0.190094
518.0089,-121.4187,41.3945,15.0,-1.540867,873.75,0.190282
518.0219,-122.2463,41.3763,15.0,-1.555016,874.49,0.190443
518.0234,-123.0737,41.3689,15.0,-1.569026,875.35,0.19063
518.0131,-123.9176,41.2662,15.0,-1.583019,876.21,0.190818
517.9916,-124.743,41.3473,15.0,-1.596745,876.95,0.190978
517.9597,-125.57,41.4053,15.0,-1.609378,877.82,0.191167
517.9172,-126.397,41.397,15.0,-1.622115,878.68,0.191354
517.8616,-127.2469,41.3391,15.0,-1.636132,879.54,0.191541
517.795,-128.0771,41.2742,15.0,-1.650832,880.27,0.191702
517.7162,-128.9046,41.2086,15.0,-1.665736,881.14,0.19189
517.6265,-129.7235,41.1954,15.0,-1.67992,881.99,0.192076
517.5259,-130.5408,41.182,15.0,-1.69332,882.72,0.192235
517.4146,-131.3562,41.127,15.0,-1.706418,883.58,0.192423
517.2928,-132.1688,41.0536,15.0,-1.719538,884.44,0.19261
517.1603,-132.9779,40.9668,15.0,-1.73313,885.17,0.192767
517.0133,-133.8051,40.8594,15.0,-1.746709,886.02,0.192953
516.8601,-134.6069,40.7945,15.0,-1.759595,886.87,0.193138
516.6969,-135.4052,40.7011,15.0,-1.772463,887.71,0.193321
516.5236,-136.1996,40.6207,15.0,-1.785533,888.43,0.193479
516.3405,-136.9898,40.5109,15.0,-1.798591,889.27,0.193661
516.1472,-137.7749,40.3534,15.0,-1.812132,890.11,0.193844
515.9443,-138.5546,40.2305,15.0,-1.825348,890.83,0.194
515.7326,-139.3294,40.1171,15.0,-1.837567,891.65,0.194179
515.508,-140.1141,39.9619,15.0,-1.849574,892.48,0.194361
515.2774,-140.8789,39.9302,15.0,-1.863638,893.2,0.194517
515.0361,-141.6386,39.8053,15.0,-1.878291,894.02,0.194695
514.7822,-142.4035,39.6658,15.0,-1.891391,894.84,0.194874
514.5231,-143.1516,39.5023,15.0,-1.904194,895.65,0.19505
514.2536,-143.8926,39.362,15.0,-1.919574,896.36,0.195204
513.9742,-144.6268,39.2143,15.0,-1.934371,897.16,0.195379
513.6835,-145.3631,39.0752,15.0,-1.946821,897.96,0.195553
513.3884,-146.0854,38.9535,15.0,-1.958777,898.64,0.195702
513.0848,-146.8012,38.8153,15.0,-1.971923,899.45,0.195877
512.7725,-147.5105,38.6982,15.0,-1.985486,900.25,0.196052
512.449,-148.2187,38.6367,15.0,-1.99924,900.92,0.196199
512.119,-148.917,38.6261,15.0,-2.012283,901.72,0.196372
511.7788,-149.6141,38.7099,15.0,-2.024872,902.52,0.196546
511.4304,-150.307,38.8598,15.0,-2.036688,903.2,0.196695
511.0731,-150.9995,39.0537,15.0,-2.04709,904.0,0.196868
510.7076,-151.6914,39.1987,15.0,-2.056789,904.81,0.197046
510.3344,-152.3822,39.3337,15.0,-2.066195,905.51,0.197197
509.9535,-153.0723,39.4782,15.0,-2.075087,906.32,0.197373
509.5645,-153.761,39.6395,15.0,-2.084994,907.15,0.197555
509.1663,-154.4487,39.8367,15.0,-2.095682,907.85,0.197708
508.7591,-155.1362,40.0559,15.0,-2.105501,908.7,0.197892
508.3435,-155.8238,40.3082,15.0,-2.114414,909.55,0.198078
507.9187,-156.5117,40.5419,15.0,-2.124034,910.29,0.198239
507.4854,-157.2001,40.7932,15.0,-2.132617,911.15,0.198426
507.0418,-157.8946,41.0244,15.0,-2.139169,912.02,0.198615
506.5945,-158.5878,41.2502,15.0,-2.143882,912.77,0.198778
506.1432,-159.2819,41.5375,15.0,-2.147267,913.66,0.198972
505.6874,-159.9801,41.8538,15.0,-2.149063,914.54,0.199164
505.2287,-160.6833,42.0887,15.0,-2.148848,915.3,0.199331
504.7675,-161.3947,42.3315,15.0,-2.146021,916.19,0.199524
504.309,-162.1092,42.5759,15.0,-2.141301,917.11,0.199723
503.8523,-162.8303,42.7779,15.0,-2.135344,917.89,0.199893
503.3984,-163.5587,43.0202,15.0,-2.128052,918.8,0.200092
502.9489,-164.2944,43.1924,15.0,-2.119307,919.72,0.200293
502.5059,-165.0367,43.2487,15.0,-2.108812,920.51,0.200464
502.0714,-165.7848,43.262,15.0,-2.096943,921.42,0.200663
501.6464,-166.5383,43.26,15.0,-2.084451,922.33,0.200862
501.2308,-167.2971,43.2686,15.0,-2.071832,923.12,0.201032
500.8246,-168.0614,43.2943,15.0,-2.059289,924.03,0.201232
500.428,-168.8311,43.3031,15.0,-2.046597,924.95,0.201431
500.0414,-169.6058,43.2989,15.0,-2.033648,925.73,0.201601
499.6647,-170.3855,43.312,15.0,-2.020849,926.64,0.2018
499.2967,-171.1698,43.3577,15.0,-2.009482,927.55,0.201998
498.9369,-171.9591,43.3952,15.0,-1.998523,928.32,0.202166
498.5857,-172.7527,43.3957,15.0,-1.987507,929.23,0.202363
498.2439,-173.5498,43.3347,15.0,-1.975841,930.14,0.202562
497.9135,-174.3496,43.2272,15.0,-1.962527,930.92,0.20273
497.5937,-175.1517,43.153,15.0,-1.950213,931.81,0.202925
497.2842,-175.9565,43.0922,15.0,-1.937889,932.71,0.203122
496.9855,-176.7639,43.0117,15.0,-1.925113,933.47,0.203287
496.698,-177.5729,42.8761,15.0,-1.912319,934.37,0.203482
496.4215,-178.3828,42.7203,15.0,-1.899787,935.25,0.203674
496.1563,-179.1933,42.5803,15.0,-1.886996,936.01,0.20384
495.903,-180.0041,42.4058,15.0,-1.873545,936.89,0.204031
495.6623,-180.8152,42.2215,15.0,-1.859327,937.77,0.204222
495.436,-181.6267,42.0577,15.0,-1.842782,938.51,0.204385
495.2247,-182.4385,41.868,15.0,-1.825455,939.37,0.204572
495.0287,-183.2503,41.6812,15.0,-1.807666,940.23,0.204759
494.8479,-184.0621,41.5269,15.0,-1.789891,940.95,0.204916
494.6821,-184.8735,41.3474,15.0,-1.772434,941.82,0.205105
494.5308,-185.6843,41.174,15.0,-1.755286,942.66,0.205289
494.3937,-186.4943,41.0267,15.0,-1.738452,943.39,0.205447
494.2705,-187.3032,40.8565,15.0,-1.721903,944.23,0.205629
494.1605,-188.1108,40.6923,15.0,-1.706223,945.07,0.205812
494.063,-188.9169,40.5505,15.0,-1.691172,945.79,0.205969
493.9781,-189.7212,40.3872,15.0,-1.675918,946.62,0.20615
493.9062,-190.5237,40.2199,15.0,-1.660191,947.44,0.206329
493.8476,-191.3241,40.0744,15.0,-1.643799,948.14,0.206482
493.8024,-192.1221,39.9068,15.0,-1.627374,948.96,0.206661
493.7704,-192.9184,39.7374,15.0,-1.61094,949.78,0.206839
493.7519,-193.711,39.5913,15.0,-1.594201,950.48,0.206992
493.7474,-194.5006,39.4232,15.0,-1.576516,951.29,0.207168
493.7567,-195.287,39.263,15.0,-1.558922,952.1,0.207343
493.778,-196.0702,39.134,15.0,-1.543566,952.79,0.207493
493.811,-196.8502,39.0052,15.0,-1.528531,953.59,0.207668
493.8556,-197.6278,38.9256,15.0,-1.513515,954.4,0.207844
493.9119,-198.4034,38.8928,15.0,-1.49841,955.07,0.207992
493.9798,-199.1776,38.8767,15.0,-1.483277,955.88,0.208166
494.0592,-199.9506,38.8874,15.0,-1.468431,956.67,0.20834
494.1496,-200.7231,38.9364,15.0,-1.454263,957.36,0.208489
494.2508,-201.4957,39.0347,15.0,-1.440641,958.15,0.208661
494.3625,-202.2691,39.166,15.0,-1.427295,958.96,0.208838
494.4847,-203.0436,39.2852,15.0,-1.414273,959.66,0.20899
494.6172,-203.8189,39.4136,15.0,-1.401645,960.47,0.209167
494.7597,-204.5951,39.5611,15.0,-1.389116,961.29,0.209345
494.9123,-205.3725,39.7187,15.0,-1.377027,961.98,0.209495
495.0742,-206.152,39.936,15.0,-1.365932,962.81,0.209676
495.2454,-206.934,40.1852,15.0,-1.355361,963.63,0.209855
495.4258,-207.7189,40.3993,15.0,-1.344857,964.35,0.210011
495.6155,-208.5063,40.6249,15.0,-1.334413,965.19,0.210194
495.8143,-209.2957,40.8431,15.0,-1.324058,966.02,0.210376
496.022,-210.0871,41.0326,15.0042,-1.314093,966.75,0.210534
496.2385,-210.8805,41.2522,15.035,-1.304495,967.6,0.210719
496.4637,-211.676,41.4963,15.0678,-1.294941,968.46,0.210906
496.6979,-212.4738,41.7102,15.0991,-1.285166,969.2,0.211068
496.9424,-213.2771,41.9578,15.1369,-1.275322,970.07,0.211257
497.1954,-214.0792,42.2165,15.1769,-1.265284,970.94,0.211447
497.4579,-214.8833,42.4372,15.2106,-1.255241,971.7,0.211611
497.7343,-215.7027,42.6867,15.2492,-1.245547,972.57,0.211802
498.0152,-216.5108,42.9408,15.2898,-1.236225,973.47,0.211997
498.3051,-217.3208,43.1905,15.3305,-1.227074,974.36,0.212191
498.6037,-218.1325,43.3997,15.3647,-1.218342,975.14,0.212361
498.9104,-218.9463,43.654,15.4047,-1.210336,976.04,0.212557
499.2252,-219.7623,43.9266,15.4467,-1.202633,976.95,0.212756
499.548,-220.5809,44.1673,15.4833,-1.195197,977.74,0.212928
499.8819,-221.4112,44.4336,15.5262,-1.188434,978.67,0.21313
500.2191,-222.235,44.6927,15.5668,-1.182224,979.59,0.213331
500.5627,-223.0614,44.9077,15.6011,-1.176746,980.4,0.213506
500.9121,-223.8905,45.1428,15.6407,-1.171978,981.34,0.213711
501.2667,-224.7223,45.386,15.6798,-1.167832,982.28,0.213917
501.6266,-225.5568,45.6018,15.7117,-1.163632,983.1,0.214095
501.9993,-226.4108,45.8651,15.7468,-1.15931,984.06,0.214303
502.3702,-227.2516,46.1423,15.7804,-1.15531,985.02,0.214514
502.7466,-228.0959,46.3989,15.8101,-1.151446,985.85,0.214695
503.1284,-228.9437,46.6609,15.8446,-1.1476,986.83,0.214907
503.5155,-229.7941,46.889,15.8786,-1.143638,987.81,0.215121
503.9071,-230.6454,46.8973,15.9087,-1.139756,988.66,0.215305
504.3023,-231.4967,47.0955,15.9442,-1.136127,989.64,0.215519
504.7128,-232.3727,47.3849,15.9741,-1.132539,990.63,0.215735
505.1194,-233.2306,47.6879,16.0055,-1.128275,991.63,0.215952
505.5324,-234.0916,47.9222,16.0349,-1.123485,992.49,0.21614
505.9521,-234.9548,48.156,16.0684,-1.118255,993.5,0.21636
506.3782,-235.8193,48.3577,16.1018,-1.112877,994.51,0.21658
506.8107,-236.6848,48.5245,16.1305,-1.107325,995.38,0.21677
507.2496,-237.5511,48.709,16.1646,-1.101872,996.41,0.216993
507.6948,-238.4184,48.9224,16.1992,-1.096565,997.43,0.217216
508.1464,-239.2873,49.1179,16.228,-1.091468,998.32,0.217409
508.6043,-240.1577,49.3356,16.2623,-1.086485,999.35,0.217634
509.0789,-241.0466,49.5199,16.2977,-1.080395,1000.39,0.217861
509.5511,-241.9175,49.6581,16.3259,-1.073984,1001.29,0.218056
510.0303,-242.7886,49.8702,16.3596,-1.067919,1002.33,0.218283
510.5231,-243.6714,50.1223,16.395,-1.061616,1003.38,0.218512
511.0181,-244.5443,50.3121,16.4245,-1.054992,1004.29,0.218709
511.5209,-245.4169,50.4776,16.4587,-1.048012,1005.35,0.21894
512.0316,-246.2883,50.6333,16.4927,-1.040722,1006.41,0.219172
512.55,-247.1589,50.8282,16.5286,-1.033636,1007.48,0.219404
513.0769,-248.0295,51.0453,16.5586,-1.026576,1008.4,0.219604
513.6125,-248.9002,51.2763,16.5907,-1.019372,1009.47,0.219838
514.1562,-249.7705,51.4298,16.6183,-1.012326,1010.4,0.220039
514.7108,-250.6441,51.5697,16.65,-1.00516,1011.48,0.220275
515.2699,-251.5114,51.7194,16.6803,-0.998239,1012.56,0.220511
515.837,-252.3776,51.9298,16.7096,-0.991149,1013.65,0.220748
516.4131,-253.2431,52.1346,16.7341,-0.983461,1014.58,0.220951
517.0048,-254.1163,52.3684,16.7616,-0.975299,1015.68,0.22119
517.6003,-254.9792,52.5803,16.785,-0.966664,1016.79,0.221431
518.2051,-255.8402,52.7386,16.8037,-0.958433,1017.73,0.221637
518.8181,-256.6996,52.9148,16.824,-0.951204,1018.85,0.221879
519.4384,-257.5578,53.0875,16.8406,-0.944962,1019.95,0.222121
520.066,-258.4149,53.2268,16.8518,-0.938798,1020.91,0.22233
520.7006,-259.2705,53.3812,16.8613,-0.932618,1022.03,0.222572
521.3427,-260.1247,53.5931,16.867,-0.926244,1023.15,0.222817
521.9936,-260.9781,53.8206,16.8661,-0.91914,1024.12,0.223027
522.6537,-261.8304,54.0583,16.8586,-0.911794,1025.25,0.223274
523.3225,-262.6812,54.2672,16.8392,-0.904643,1026.39,0.223521
523.9991,-263.5305,54.4206,16.8186,-0.898118,1027.36,0.223734
524.6961,-264.3957,54.5841,16.788,-0.892589,1028.51,0.223984
525.3856,-265.243,54.7593,16.7476,-0.887801,1029.65,0.224233
526.0807,-266.0901,54.9077,16.7142,-0.883589,1030.64,0.224448
526.7813,-266.9373,55.1144,16.6742,-0.879815,1031.8,0.2247
527.4913,-267.789,55.3524,16.6328,-0.875878,1032.95,0.224952
528.2042,-268.6375,55.5416,16.5951,-0.872063,1033.95,0.225169
528.9223,-269.4866,55.7408,16.5516,-0.868796,1035.12,0.225424
529.645,-270.3368,55.9403,16.5066,-0.866246,1036.3,0.22568
530.3717,-271.1884,56.1068,16.4661,-0.864393,1037.31,0.2259
531.1135,-272.0557,56.3015,16.4221,-0.863191,1038.48,0.226155
531.8567,-272.9236,56.338,16.3824,-0.862663,1039.67,0.226414
532.5889,-273.7786,56.3025,16.3451,-0.86267,1040.84,0.22667
533.3372,-274.6537,56.4559,16.3128,-0.863314,1041.86,0.226892
534.0706,-275.5132,56.6257,16.2708,-0.864373,1043.05,0.227151
534.8047,-276.3766,56.8156,16.2302,-0.866177,1044.24,0.227409
535.5453,-277.2521,57.0205,16.191,-0.868636,1045.44,0.227671
536.2796,-278.1253,57.1892,16.159,-0.87164,1046.47,0.227894
537.0135,-279.0035,57.3677,16.119,-0.874699,1047.67,0.228158
537.7465,-279.8865,57.4999,16.0857,-0.877972,1048.7,0.228382
538.4778,-280.7741,57.6118,16.047,-0.881592,1049.92,0.228647
539.2069,-281.666,57.6961,16.0084,-0.885471,1051.13,0.22891
539.942,-282.5729,57.8655,15.9668,-0.88967,1052.35,0.229175
540.6667,-283.4763,58.0674,15.9337,-0.894722,1053.4,0.229405
541.3907,-284.39,58.2661,15.8961,-0.900708,1054.63,0.229672
542.1089,-285.308,58.4268,15.8567,-0.906915,1055.86,0.229941
542.8232,-286.2329,58.5439,15.8235,-0.913187,1056.93,0.230172
543.5327,-287.1642,58.6509,15.7883,-0.919767,1058.15,0.23044
544.2374,-288.1015,58.7675,15.7539,-0.926109,1059.39,0.230709
544.9376,-289.0458,58.9116,15.7238,-0.932789,1060.45,0.23094
545.633,-289.9978,59.0971,15.6889,-0.939876,1061.69,0.231211
546.3237,-290.9574,59.2672,15.655,-0.946949,1062.94,0.231482
547.0092,-291.9243,59.3759,15.6265,-0.954067,1064.02,0.231717
547.6891,-292.8976,59.4662,15.5931,-0.961035,1065.26,0.231988
548.3698,-293.8875,59.5526,15.5561,-0.968393,1066.52,0.232262
